ImageId,EncodedPixels
test_mask_813,4448 1 4645 1 4651 3 4683 3 4689 14 4894 1 4902 2 4910 1 4932 25 5144 1 5152 2 5159 3 5167 2 5181 25 5402 1 5410 1 5432 21 5455 1 5660 1 5682 21 5704 3 5886 34 5923 35 6123 2 6126 82 6371 87 6621 87 6870 88 7119 89 7371 87 7620 89 7862 97 8104 106 8348 112 8597 113 8847 113 9097 113 9347 112 9595 115 9837 123 10080 131 10328 132 10578 132 10828 131 11078 131 11329 130 11575 135 11822 138 12070 140 12315 145 12565 145 12816 144 13066 143 13316 143 13564 145 13813 147 14060 149 14307 152 14557 152 14808 151 15058 151 15308 152 15557 153 15806 155 16056 154 16305 155 16553 157 16805 155 17055 155 17305 155 17552 1 17555 155 17800 160 18048 163 18298 162 18547 162 18798 161 19047 161 19298 161 19547 162 19794 165 20041 86 20141 67 20291 78 20399 59 20541 75 20652 56 20791 75 20903 55 21041 74 21153 55 21291 75 21402 55 21541 72 21653 3 21657 50 21790 71 21915 42 22040 64 22169 38 22289 59 22424 32 22539 57 22676 30 22789 54 22844 2 22929 27 23039 51 23181 25 23290 53 23345 1 23431 26 23540 50 23682 25 23789 44 23836 1 23933 24 24035 46 24184 22 24285 45 24435 21 24536 44 24688 14 24786 44 24939 12 25036 39 25190 10 25286 39 25440 4 25447 3 25535 45 25690 4 25697 3 25784 41 25947 3 26033 41 26283 41 26534 39 26784 39 27034 39 27284 39 27534 39 27783 40 28033 40 28283 40 28533 40 28783 40 29033 36 29070 3 29283 40 29533 40 29783 39 30033 39 30283 34 30318 1 30321 1 30533 34 30783 34 31034 33 31284 33 31534 33 31783 34 31818 1 32033 34 32284 33 32534 33 32784 33 33034 33 33284 33 33534 33 33571 1 33784 39 34036 36 34289 28 34318 1 34321 1 34539 28 34789 28 34818 1 35039 30 35070 2 35289 33 35539 34 35789 34 35939 8 35950 1 36040 33 36188 12 36290 33 36439 4 36446 5 36540 33 36689 4 36697 4 36790 33 36940 3 36947 3 37040 33 37189 4 37196 4 37290 33 37433 19 37540 33 37681 23 37790 34 37926 3 37930 27 38040 39 38175 34 38291 40 38424 35 38541 40 38674 35 38791 40 38924 36 39041 40 39173 37 39291 40 39421 43 39541 40 39669 47 39791 41 39916 51 40047 50 40161 57 40298 57 40407 62 40548 58 40654 66 40798 55 40905 67 41048 55 41154 68 41298 58 41403 69 41548 64 41649 74 41799 81 41892 81 42055 169 42305 169 42556 169 42806 169 43056 169 43306 170 43556 171 43807 171 44059 171 44314 166 44565 165 44815 165 45065 162 45228 1 45316 163 45565 165 45818 163 45982 1 46075 158 46331 152 46584 149 46834 148 47083 2 47088 143 47332 4 47337 144 47582 151 47833 2 47838 145 48090 3 48095 138 48355 128 48611 118 48862 116 49112 115 49362 113 49612 107 49721 2 49865 102 50120 96 50384 78 50463 1 50649 61 50901 59 51152 57 51395 2 51402 56 51644 1 51652 54 51909 47 52190 6 52198 3
test_mask_814,14097 5 14105 1 14339 21 14588 23 14837 24 15088 23 15338 24 15581 32 15829 37 16071 49 16314 58 16564 59 16813 60 17063 61 17314 59 17563 60 17810 1 17813 60 18056 67 18306 66 18555 67 18805 67 19055 67 19305 68 19555 67 19801 68 20049 59 20109 1 20298 55 20548 50 20798 47 21048 42 21298 41 21548 41 21798 35 22043 2 22047 28 22292 32 22542 32 22792 32 23043 30 23293 30 23543 30 23792 31 24041 32 24291 31 24541 28 24791 28 25041 31 25291 31 25541 31 25791 31 26041 25 26067 4 26290 26 26540 26 26791 25 27041 25 27291 25 27541 25 27790 26 28040 26 28290 26 28541 25 28791 25 29041 25 29291 25 29540 26 29790 26 30040 26 30290 25 30541 24 30791 24 31041 25 31291 25 31541 25 31791 25 32041 25 32291 24 32542 23 32791 24 33041 24 33291 24 33541 25 33791 25 34042 24 34292 23 34542 23 34792 24 35042 24 35292 24 35542 24 35792 24 36043 24 36294 23 36547 20 36797 20 37047 21 37297 22 37548 23 37798 24 38048 25 38298 26 38548 26 38798 26 39048 26 39298 26 39548 26 39799 30 40050 37 40305 34 40555 39 40805 38 41055 39 41305 40 41555 42 41806 50 42057 57 42308 57 42559 58 42809 58 43059 58 43308 59 43561 57 43814 56 44065 56 44318 52 44571 49 44822 45 45072 45 45321 46 45368 1 45572 44 45826 39 46083 30 46347 9 47350 1
test_mask_815,16075 36 16317 49 16564 53 16814 55 17064 56 17314 53 17564 56 17814 53 18056 65 18306 65 18555 66 18805 66 19055 66 19305 66 19555 65 19800 66 20048 58 20298 51 20548 48 20798 44 20843 1 21048 42 21298 42 21547 42 21794 38 22041 33 22291 33 22541 33 22791 33 23041 32 23291 32 23541 32 23790 33 24040 33 24290 32 24540 32 24790 32 25039 33 25290 32 25539 33 25788 34 26034 37 26284 32 26318 1 26535 31 26785 31 27035 31 27286 30 27535 31 27784 32 28033 33 28283 33 28533 33 28783 33 29034 32 29284 32 29534 32 29783 33 30033 33 30283 33 30533 33 30783 33 31034 32 31284 32 31534 32 31783 33 32033 33 32283 33 32534 31 32783 33 33034 32 33284 32 33534 32 33783 33 34034 32 34285 31 34536 29 34787 29 35037 29 35285 1 35288 28 35534 32 35783 33 36039 27 36290 26 36540 26 36789 27 37040 27 37290 27 37540 29 37570 2 37790 32 38040 33 38290 33 38540 33 38790 33 39040 33 39290 34 39540 34 39790 35 40041 46 40292 47 40542 47 40792 47 41042 53 41291 55 41542 55 41794 1 41797 58 42048 66 42298 68 42548 71 42798 71 43048 72 43298 72 43548 72 43799 72 44055 67 44305 67 44556 66 44805 67 45055 67 45305 67 45555 67 45806 66 46061 61 46314 57 46565 56 46815 56 47065 56 47315 56 47565 56 47816 54 48070 49 48328 36 48583 29 48835 27 49088 3 49094 17 49339 2 49345 13 49595 12 49847 9
test_mask_816,13831 34 14076 41 14323 45 14573 47 14823 47 15073 47 15323 47 15572 49 15818 54 16063 61 16306 70 16556 71 16806 71 17056 72 17306 71 17556 69 17805 72 18049 76 18298 75 18548 75 18798 75 19048 75 19298 75 19547 76 19795 74 20041 66 20291 63 20540 59 20791 57 21041 56 21291 56 21541 50 21593 3 21790 49 22040 41 22289 41 22539 36 22576 4 22789 36 22827 3 23039 36 23077 3 23289 36 23327 3 23539 36 23577 3 23786 38 24033 41 24283 40 24533 40 24783 40 25033 40 25283 40 25533 40 25783 40 26033 40 26283 40 26533 40 26783 40 27033 40 27283 40 27533 40 27783 40 28032 41 28282 40 28532 36 28782 36 29032 36 29282 37 29532 37 29570 2 29782 40 30032 40 30282 36 30320 1 30532 36 30782 36 30820 1 31032 39 31282 37 31320 1 31532 36 31570 1 31782 36 31820 1 32032 36 32070 1 32282 36 32320 1 32532 35 32570 1 32782 36 33032 36 33070 1 33282 36 33320 1 33532 39 33782 40 34033 36 34070 1 34283 35 34533 34 34783 34 35033 34 35283 36 35320 1 35533 39 35783 40 36033 40 36284 39 36535 37 36785 38 37035 38 37287 36 37534 39 37784 39 38040 33 38290 34 38540 34 38790 34 39040 34 39290 34 39540 35 39790 40 40041 46 40293 47 40341 1 40546 49 40796 47 41044 52 41294 52 41545 52 41797 58 42048 68 42299 71 42550 71 42800 71 43050 71 43299 72 43550 72 43805 67 44056 68 44307 67 44563 60 44813 61 45062 62 45310 64 45560 63 45814 59 46071 51 46324 47 46576 45 46827 43 47076 45 47328 43 47579 40 47830 38 48083 32
test_mask_817,13831 4 14067 35 14315 37 14565 42 14814 42 15065 42 15314 44 15559 51 15806 57 16048 69 16293 78 16543 79 16794 78 17043 79 17294 78 17542 80 17791 81 18040 82 18284 88 18535 86 18787 84 19037 85 19287 85 19534 87 19783 85 20032 76 20282 72 20532 69 20781 67 21031 66 21280 67 21529 67 21777 62 22025 56 22275 50 22525 49 22775 49 23025 49 23275 50 23328 2 23525 50 23576 4 23774 50 24024 50 24274 49 24524 49 24774 49 25024 49 25274 49 25524 49 25769 1 25771 52 26017 56 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 56 28767 56 29017 56 29267 56 29517 56 29767 56 30017 56 30267 56 30517 56 30767 56 31017 56 31267 56 31517 56 31767 56 32017 55 32267 55 32517 55 32767 55 33017 56 33267 56 33517 56 33767 56 34017 55 34267 54 34517 52 34570 1 34767 52 34820 1 35017 52 35070 1 35268 54 35517 56 35767 56 36019 54 36273 50 36523 49 36773 49 37024 49 37274 49 37524 49 37774 49 38024 49 38274 50 38525 49 38774 50 39025 49 39275 49 39525 50 39775 55 40025 63 40277 66 40527 1 40530 65 40781 59 40841 2 41031 65 41281 65 41531 65 41782 67 41851 2 42032 79 42283 80 42533 81 42783 81 43033 81 43283 80 43533 79 43784 77 44040 71 44291 69 44542 67 44792 67 45043 66 45297 61 45547 60 45800 56 46061 38 46315 23
test_mask_818,14097 2 14100 2 14339 14 14354 3 14588 15 14604 5 14836 23 15087 23 15339 22 15579 34 15823 43 16064 56 16307 65 16556 67 16806 67 17056 67 17306 68 17556 67 17805 69 18049 75 18298 75 18548 75 18798 75 19048 75 19298 75 19547 75 19794 77 20041 71 20291 65 20540 64 20790 63 21041 57 21291 57 21352 1 21540 57 21790 50 22039 43 22289 42 22539 42 22789 42 23038 37 23076 5 23287 44 23536 45 23785 40 23828 2 24033 41 24283 40 24533 40 24783 40 25033 40 25283 40 25533 40 25783 40 26032 41 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 41 29032 41 29282 41 29532 41 29782 41 30032 41 30282 41 30532 41 30782 41 31032 41 31282 41 31532 41 31782 40 32032 40 32282 40 32532 40 32782 40 33032 40 33282 40 33532 41 33782 41 34032 41 34282 40 34533 36 34570 1 34783 36 34820 1 35033 36 35070 1 35283 39 35532 41 35782 41 36033 40 36283 40 36534 39 36784 39 37034 39 37284 39 37534 39 37784 39 38039 35 38290 34 38540 35 38790 35 39040 35 39290 35 39540 37 39578 2 39790 41 40041 47 40294 46 40546 50 40797 48 41047 48 41297 49 41547 50 41798 58 42049 65 42301 64 42554 64 42805 62 43055 62 43305 61 43555 61 43806 63 44059 61 44314 53 44566 49 44816 49 45067 48 45317 47 45567 47 45827 3 45831 30 46100 5
test_mask_819,13599 3 13606 1 13831 42 14079 46 14323 53 14573 53 14823 52 15073 51 15323 52 15572 57 15820 59 16063 67 16306 75 16556 74 16806 74 17056 74 17306 74 17555 75 17801 79 18048 81 18298 78 18547 79 18797 78 19047 78 19297 79 19544 81 19792 79 20040 71 20290 65 20540 64 20790 63 21040 63 21290 58 21350 4 21540 57 21790 53 21844 1 22034 48 22283 48 22533 48 22784 47 23034 47 23284 47 23534 47 23783 47 24033 41 24282 42 24532 41 24782 41 25032 41 25282 41 25532 42 25782 41 26032 41 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 41 29031 42 29281 42 29531 42 29781 42 30031 42 30281 42 30531 42 30781 42 31031 42 31281 42 31531 42 31781 41 32032 40 32282 40 32532 40 32782 40 33032 40 33282 41 33532 41 33781 42 34032 41 34282 40 34532 40 34782 40 35032 40 35282 40 35532 41 35782 41 36032 41 36283 40 36533 40 36783 40 37033 40 37283 40 37533 40 37783 40 38034 40 38287 37 38538 37 38576 1 38789 36 39039 36 39290 35 39540 37 39578 2 39790 41 40040 48 40291 49 40341 2 40541 54 40791 54 41041 54 41291 55 41542 54 41794 60 42048 66 42299 66 42550 67 42800 66 43050 67 43300 66 43551 65 43806 60 44057 59 44314 52 44565 50 44816 48 45066 48 45317 47 45567 46 45827 3 45831 26
test_mask_820,16072 1 16074 13 16314 45 16557 5 16563 48 16807 55 17057 55 17308 53 17556 57 17805 59 18048 66 18298 67 18547 69 18797 69 19047 70 19297 70 19544 72 19792 72 20040 70 20290 67 20540 65 20790 64 21039 65 21289 65 21539 60 21601 2 21785 60 22033 49 22283 48 22533 48 22782 49 23032 49 23283 48 23532 49 23782 43 23826 4 24032 42 24281 42 24531 42 24781 42 25030 43 25280 43 25529 44 25777 46 26025 48 26275 48 26525 48 26775 48 27025 48 27275 48 27525 48 27775 48 28025 48 28275 48 28525 48 28775 48 29025 48 29275 48 29525 48 29775 48 30024 49 30275 48 30525 46 30775 46 31025 47 31275 48 31524 49 31774 48 32024 48 32274 48 32525 47 32775 46 33025 47 33275 48 33525 48 33774 49 34024 49 34275 47 34525 47 34775 47 35025 47 35275 48 35525 48 35775 48 36025 48 36275 48 36525 48 36775 48 37025 48 37275 48 37525 48 37775 48 38025 49 38275 53 38526 53 38776 49 38826 1 39026 49 39076 3 39276 54 39526 55 39776 55 40031 58 40282 64 40532 64 40782 64 41032 65 41282 65 41532 71 41782 75 42033 81 42283 84 42368 1 42534 86 42784 86 43034 87 43283 88 43533 88 43789 83 44040 83 44290 83 44540 84 44791 83 45041 84 45291 84 45541 83 45796 77 46048 75 46298 74 46549 73 46799 73 47049 73 47299 73 47549 73 47801 71 48056 65 48311 59 48565 50 48816 49 49067 48 49317 47 49568 46 49821 42 50075 37 50347 1
test_mask_821,11834 35 12077 50 12323 56 12570 67 12819 68 12894 1 13070 67 13321 66 13564 82 13651 3 13804 111 13917 1 14050 121 14299 122 14548 124 14799 122 15049 121 15298 122 15548 123 15797 127 16042 133 16290 136 16540 137 16790 137 17040 136 17290 137 17539 137 17787 139 18033 142 18283 142 18532 101 18644 30 18782 100 18902 2 18907 14 19032 100 19158 3 19282 100 19408 3 19532 97 19782 89 20029 78 20109 2 20277 78 20526 78 20776 78 21026 72 21100 4 21276 78 21526 78 21775 71 22025 64 22275 57 22525 57 22774 58 23024 58 23274 58 23524 58 23774 57 24024 51 24078 2 24274 50 24524 50 24774 50 25024 50 25274 50 25524 50 25774 50 26017 1 26019 1 26021 53 26272 51 26523 50 26773 50 27022 51 27273 50 27523 50 27771 52 28017 56 28271 52 28523 50 28772 51 29022 51 29273 50 29522 51 29771 52 30019 54 30273 50 30523 49 30773 46 30820 1 31023 46 31070 2 31274 45 31320 3 31523 50 31773 50 32024 48 32274 48 32524 48 32774 48 33024 48 33274 49 33524 49 33774 49 34024 49 34274 49 34524 48 34774 47 35024 48 35274 49 35524 49 35774 49 36025 48 36275 48 36525 48 36775 48 37025 48 37275 48 37525 48 37775 49 38025 53 38279 52 38529 52 38780 51 39031 50 39281 50 39531 50 39782 50 40032 57 40282 64 40532 64 40782 64 41033 64 41283 64 41533 65 41600 4 41783 76 41915 6 42039 89 42148 29 42290 97 42395 32 42540 98 42644 33 42790 93 42886 1 42894 32 43040 97 43145 31 43290 98 43394 32 43540 102 43643 33 43791 135 44047 129 44298 124 44548 122 44798 121 45048 121 45298 120 45549 117 45804 107 46058 97 46313 90 46565 87 46815 85 47065 85 47315 85 47566 81 47818 78 48073 65 48333 8 48342 38 48599 7 48610 1 48616 5 48851 4
test_mask_822,15580 1 15583 1 15587 2 15590 5 15598 2 15824 36 16064 50 16306 64 16556 65 16806 65 17055 67 17305 66 17554 68 17801 71 18048 74 18297 76 18546 77 18796 76 19045 77 19293 80 19542 80 19791 79 20040 73 20290 67 20540 66 20790 64 21040 64 21289 66 21539 58 21602 1 21787 54 21843 2 22033 49 22283 48 22533 48 22783 48 23033 48 23283 48 23533 48 23783 47 24032 42 24282 42 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26032 41 26282 41 26532 41 26781 42 27031 42 27281 42 27532 41 27781 42 28028 45 28281 42 28531 42 28780 43 29029 44 29280 43 29530 43 29780 43 30029 44 30280 43 30531 42 30779 44 31029 44 31281 42 31531 42 31779 43 32029 44 32281 41 32531 41 32781 41 33031 42 33281 42 33531 42 33779 44 34031 42 34282 40 34532 39 34782 39 35032 40 35282 41 35532 41 35782 41 36032 41 36282 41 36532 41 36782 41 37032 41 37282 41 37532 41 37782 41 38033 41 38283 41 38326 1 38533 42 38576 1 38783 41 39033 42 39283 44 39533 47 39783 48 40039 49 40290 54 40540 56 40790 55 41040 56 41290 57 41540 57 41790 65 42042 72 42297 71 42547 72 42797 72 43048 72 43298 73 43548 73 43798 74 44050 72 44305 67 44555 67 44805 67 45055 67 45305 67 45555 67 45807 64 46064 57 46316 54 46571 48 46821 48 47071 48 47322 47 47572 46 47824 43 48081 32
test_mask_823,14097 5 14341 19 14591 20 14613 1 14839 22 15089 24 15345 18 15587 28 15830 38 16072 49 16315 59 16564 63 16814 61 17064 63 17314 63 17564 61 17813 65 18056 69 18306 67 18555 68 18805 68 19055 68 19305 70 19555 68 19801 71 20048 64 20298 58 20548 56 20798 52 20851 1 21048 49 21298 49 21548 49 21797 42 22042 39 22291 40 22541 40 22791 39 23041 34 23076 4 23292 38 23542 38 23791 33 24040 34 24290 33 24540 33 24790 33 25040 33 25290 33 25540 33 25790 33 26039 34 26289 34 26539 34 26789 34 27039 34 27289 34 27539 34 27787 36 28035 38 28286 31 28318 1 28537 30 28787 30 29038 29 29288 29 29537 30 29785 32 30034 33 30286 30 30539 27 30789 27 31039 28 31289 28 31539 28 31786 31 32039 27 32289 27 32539 27 32789 27 33039 27 33290 26 33539 28 33789 28 33818 3 34040 26 34290 26 34540 26 34790 26 35040 26 35290 27 35540 29 35570 1 35790 33 36040 33 36290 32 36540 33 36790 33 37040 33 37290 33 37540 33 37791 32 38041 32 38291 33 38542 32 38792 32 39042 32 39292 32 39541 34 39792 38 40048 39 40298 41 40548 47 40798 45 41048 47 41298 48 41548 49 41799 56 42055 59 42306 61 42556 63 42806 62 43056 64 43306 64 43556 65 43807 64 44063 59 44315 57 44567 55 44817 55 45067 55 45317 55 45567 55 45824 47 46082 32 46343 15 46359 2 46847 7 47097 7 47105 1 47349 2 47355 1 47598 4
test_mask_824,13830 36 14076 1 14078 41 14324 45 14574 46 14824 46 15075 45 15325 2 15328 42 15573 48 15822 50 16065 58 16313 61 16563 62 16813 62 17063 62 17313 62 17560 1 17562 63 17809 66 18056 67 18305 67 18555 67 18805 67 19055 67 19305 67 19555 67 19801 67 20049 57 20298 55 20548 50 20799 47 21049 46 21299 42 21343 4 21548 41 21798 35 22047 33 22297 27 22547 27 22797 27 23047 27 23298 26 23547 27 23795 28 24042 31 24292 31 24543 29 24793 29 25043 30 25293 30 25543 30 25792 31 26041 31 26292 25 26318 2 26542 24 26792 24 27042 25 27292 25 27542 25 27791 26 28041 25 28292 24 28542 24 28792 24 29042 24 29292 24 29542 24 29791 25 30041 25 30292 24 30543 23 30793 23 31043 23 31293 23 31542 24 31792 24 32042 24 32293 23 32544 21 32796 20 33046 20 33297 19 33547 19 33793 23 34044 2 34047 19 34297 19 34547 19 34797 19 35047 19 35297 19 35547 19 35797 22 36048 21 36298 21 36320 1 36548 24 36798 24 37048 24 37298 23 37549 22 37799 23 38051 22 38306 18 38556 19 38806 18 39056 19 39306 19 39556 19 39806 20 40059 24 40314 25 40564 25 40814 24 41064 25 41314 25 41565 24 41817 2 41821 20 42073 33 42324 33 42575 32 42825 31 43074 29 43104 3 43325 17 43345 7 43355 1 43582 9 43597 1
test_mask_825,20073 13 20087 6 20315 33 20564 34 20814 30 21064 29 21313 31 21559 35 21806 37 22050 34 22086 1 22299 34 22549 38 22799 39 23049 39 23299 40 23549 35 23585 3 23798 33 24044 36 24293 37 24543 37 24794 36 25043 33 25077 2 25293 37 25542 37 25791 34 26040 34 26290 34 26540 33 26790 33 27040 33 27291 32 27540 33 27790 33 28039 34 28289 34 28539 34 28789 34 29040 33 29289 34 29539 33 29789 33 30034 35 30070 1 30288 28 30539 27 30787 29 31037 29 31287 1 31289 27 31536 30 31785 31 32035 31 32286 30 32536 30 32785 31 33035 31 33286 30 33535 31 33570 1 33784 32 33818 3 34036 30 34288 28 34539 27 34789 27 35039 27 35289 27 35535 1 35539 30 35570 1 35784 38 36039 28 36068 4 36289 28 36539 27 36789 28 36821 1 37039 28 37070 3 37289 33 37539 33 37789 34 38040 33 38290 33 38540 33 38790 33 39040 34 39290 34 39540 34 39790 35 39827 2 40040 47 40291 52 40541 54 40791 54 41041 55 41291 55 41541 56 41791 65 42045 69 42297 69 42548 71 42798 71 43048 71 43297 73 43548 72 43798 73 44049 73 44300 72 44552 70 44802 70 45053 69 45303 69 45554 68 45806 66 46059 62 46312 58 46563 57 46813 57 47064 56 47314 56 47564 56 47815 54 48068 49 48325 37 48582 24 48834 22 49088 3 49095 11 49339 1 49347 1 49349 7
test_mask_826,
test_mask_827,11805 34 11842 2 12048 55 12294 59 12355 1 12543 64 12608 2 12792 65 12858 3 13042 65 13108 3 13292 69 13539 75 13782 89 14027 95 14276 96 14525 97 14776 96 15025 96 15275 97 15525 97 15775 98 16024 103 16268 4 16273 106 16518 112 16768 112 17017 113 17267 113 17517 112 17767 112 18017 106 18125 1 18267 105 18516 106 18766 106 19016 106 19266 107 19516 106 19766 99 20016 89 20265 84 20513 84 20761 85 21011 85 21261 86 21511 79 21760 77 22009 72 22259 68 22509 66 22760 65 23009 65 23259 66 23328 2 23509 71 23759 66 24009 65 24259 64 24509 64 24759 64 25009 64 25259 64 25509 64 25759 64 26009 64 26259 64 26509 64 26759 64 27009 64 27259 64 27509 64 27759 64 28009 64 28259 64 28509 64 28759 64 29009 64 29259 64 29509 64 29759 64 30009 64 30259 64 30509 64 30759 64 31009 64 31259 64 31509 64 31759 64 32009 64 32259 64 32509 64 32759 64 33009 64 33259 64 33509 64 33759 64 34009 64 34260 63 34510 62 34760 63 35010 63 35260 2 35263 60 35511 62 35761 62 36016 57 36266 57 36516 57 36766 57 37016 57 37266 57 37516 57 37767 56 38017 57 38267 62 38518 61 38768 57 38826 1 39018 59 39269 58 39519 1 39521 59 39774 57 40024 65 40275 69 40525 70 40775 69 41025 69 41275 69 41527 69 41782 66 42033 74 42283 75 42533 75 42783 74 43034 73 43284 73 43534 71 43785 1 43788 64 44040 61 44291 59 44543 1 44546 50 44797 47 45048 46 45298 44 45549 41 45806 15 45827 2
test_mask_828,15580 17 15598 5 15824 36 16064 49 16306 63 16556 65 16806 65 17055 66 17306 65 17553 68 17801 70 18048 73 18297 74 18542 79 18793 78 19043 78 19293 78 19542 79 19791 74 20040 66 20289 60 20539 58 20789 52 21039 51 21289 51 21536 53 21783 49 22033 42 22076 1 22282 42 22532 42 22782 42 23032 42 23282 42 23532 42 23782 41 24031 42 24279 44 24529 43 24779 43 25028 45 25279 44 25528 45 25776 47 26025 47 26275 47 26525 42 26568 1 26775 42 27025 42 27068 1 27275 44 27525 45 27775 46 28025 45 28275 42 28525 42 28775 42 29025 42 29275 42 29525 42 29774 43 30024 43 30274 43 30524 43 30774 43 31024 43 31274 43 31524 43 31774 43 32024 42 32274 42 32524 42 32774 42 33024 43 33274 43 33524 43 33774 42 34024 42 34274 42 34524 42 34774 42 35024 42 35274 42 35524 43 35774 45 36024 43 36274 42 36524 42 36774 42 37024 43 37274 45 37524 48 37774 49 38025 48 38275 48 38525 48 38775 48 39025 48 39275 48 39525 49 39775 50 40025 61 40277 62 40527 62 40777 62 41030 60 41280 60 41531 66 41781 68 41851 3 42032 81 42282 82 42532 83 42782 83 43032 84 43282 84 43533 84 43783 86 44036 85 44289 82 44539 82 44789 82 45040 80 45290 80 45540 79 45790 79 46043 73 46296 69 46547 67 46797 67 47047 68 47298 66 47548 66 47799 65 48051 62 48308 2 48311 46 48565 40 48817 38 49067 38 49321 34 49573 26 49829 13 49843 4
test_mask_829,9823 6 9831 11 10058 44 10306 48 10555 52 10805 52 11055 53 11306 54 11551 63 11793 75 12041 80 12290 86 12540 86 12790 86 13040 87 13290 88 13540 89 13784 103 14033 105 14282 106 14532 105 14782 105 15032 105 15282 105 15532 106 15782 107 16026 118 16275 122 16525 125 16775 124 17025 124 17275 124 17525 128 17774 129 18024 129 18268 135 18519 123 18643 6 18769 121 18894 3 19017 123 19144 2 19267 122 19517 120 19767 105 20017 91 20267 87 20517 86 20766 87 21016 87 21266 88 21516 82 21766 75 22013 1 22015 68 22261 71 22515 66 22765 66 23011 70 23265 66 23515 66 23760 71 24010 65 24076 1 24260 64 24510 64 24760 64 25010 64 25260 64 25510 64 25759 65 26009 65 26259 64 26509 64 26759 64 27010 63 27260 63 27509 64 27759 64 28009 64 28259 64 28509 64 28759 64 29009 64 29259 64 29509 64 29759 64 30009 64 30259 64 30510 59 30570 2 30760 59 30820 1 31010 59 31070 1 31260 59 31320 3 31510 59 31570 3 31760 62 32010 63 32260 63 32511 61 32761 58 32820 1 33013 56 33070 1 33265 54 33320 3 33515 58 33760 63 34011 62 34261 1 34265 58 34516 57 34766 57 35016 57 35266 57 35516 57 35761 1 35765 58 36016 57 36266 57 36516 57 36766 57 37016 57 37266 57 37516 57 37766 58 38016 62 38266 65 38516 65 38766 64 39016 64 39266 65 39516 65 39766 66 40017 75 40267 80 40517 80 40767 80 41017 80 41267 81 41517 87 41767 92 42023 99 42166 4 42274 100 42415 7 42424 2 42524 101 42660 2 42665 7 42674 2 42774 101 42909 3 42915 5 42925 1 43024 105 43159 4 43165 5 43175 1 43274 105 43407 16 43424 3 43524 106 43652 25 43775 110 43886 1 43897 2 43900 28 44025 152 44275 152 44525 152 44775 152 45025 152 45275 152 45525 152 45782 139 46032 137 46282 133 46416 2 46533 129 46783 129 47033 130 47283 129 47533 129 47783 129 48037 124 48290 114 48541 112 48791 112 49042 111 49292 110 49542 109 49798 100 50050 95 50309 79 50565 72 50816 71 51066 70 51315 71 51565 70 51821 61 52079 43 52347 9
